"Make","Model","Year","EngineFuelType","EngineHP","EngineCylinders","TransmissionType","DrivenWheels","NumberOfDoors","MarketCategory","VehicleSize","VehicleStyle","HighwayMPG","CityMPG","Popularity","MSRP","Crossover","Diesel","Exotic","Luxury","HighPerformance","FactoryTuner","Performance","FlexFuel","Hatchback","Hybrid","N_A"
"Audi","A6",2015,"premium unleaded (recommended)",220,4,"AUTOMATIC","all wheel drive",4,"Luxury","Midsize","Sedan",29,20,3105,50450,"No","No","No","Yes","No","No","No","No","No","No","No"
"Audi","A6",2015,"premium unleaded (recommended)",220,4,"AUTOMATIC","front wheel drive",4,"Luxury","Midsize","Sedan",33,25,3105,44800,"No","No","No","Yes","No","No","No","No","No","No","No"
"Audi","A6",2015,"premium unleaded (required)",310,6,"AUTOMATIC","all wheel drive",4,"Luxury","Midsize","Sedan",27,18,3105,60100,"No","No","No","Yes","No","No","No","No","No","No","No"
"Audi","A6",2015,"premium unleaded (recommended)",220,4,"AUTOMATIC","front wheel drive",4,"Luxury","Midsize","Sedan",33,25,3105,48350,"No","No","No","Yes","No","No","No","No","No","No","No"
"Audi","A6",2015,"premium unleaded (required)",310,6,"AUTOMATIC","all wheel drive",4,"Luxury","Midsize","Sedan",27,18,3105,56300,"No","No","No","Yes","No","No","No","No","No","No","No"
"Audi","A6",2015,"premium unleaded (recommended)",220,4,"AUTOMATIC","all wheel drive",4,"Luxury","Midsize","Sedan",29,20,3105,46900,"No","No","No","Yes","No","No","No","No","No","No","No"
"Audi","A6",2015,"diesel",240,6,"AUTOMATIC","all wheel drive",4,"Diesel,Luxury","Midsize","Sedan",38,24,3105,62500,"No","Yes","No","Yes","No","No","No","No","No","No","No"
"Audi","A6",2016,"premium unleaded (recommended)",252,4,"AUTOMATIC","all wheel drive",4,"Luxury","Midsize","Sedan",32,22,3105,52100,"No","No","No","Yes","No","No","No","No","No","No","No"
"Audi","A6",2016,"premium unleaded (recommended)",252,4,"AUTOMATED_MANUAL","front wheel drive",4,"Luxury","Midsize","Sedan",35,24,3105,49900,"No","No","No","Yes","No","No","No","No","No","No","No"
"Audi","A6",2016,"premium unleaded (recommended)",252,4,"AUTOMATED_MANUAL","front wheel drive",4,"Luxury","Midsize","Sedan",35,24,3105,46200,"No","No","No","Yes","No","No","No","No","No","No","No"
"Audi","A6",2016,"diesel",240,6,"AUTOMATIC","all wheel drive",4,"Diesel,Luxury","Midsize","Sedan",38,25,3105,59500,"No","Yes","No","Yes","No","No","No","No","No","No","No"
"Audi","A6",2016,"premium unleaded (required)",333,6,"AUTOMATIC","all wheel drive",4,"Luxury,Performance","Midsize","Sedan",30,20,3105,61600,"No","No","No","Yes","No","No","Yes","No","No","No","No"
"Audi","A6",2016,"premium unleaded (required)",333,6,"AUTOMATIC","all wheel drive",4,"Luxury,Performance","Midsize","Sedan",30,20,3105,57400,"No","No","No","Yes","No","No","Yes","No","No","No","No"
"Audi","A6",2016,"diesel",240,6,"AUTOMATIC","all wheel drive",4,"Diesel,Luxury","Midsize","Sedan",38,25,3105,63700,"No","Yes","No","Yes","No","No","No","No","No","No","No"
"Audi","A6",2016,"premium unleaded (recommended)",252,4,"AUTOMATIC","all wheel drive",4,"Luxury","Midsize","Sedan",32,22,3105,48400,"No","No","No","Yes","No","No","No","No","No","No","No"
"Audi","A6",2017,"premium unleaded (recommended)",252,4,"AUTOMATIC","all wheel drive",4,"Luxury","Midsize","Sedan",31,22,3105,53800,"No","No","No","Yes","No","No","No","No","No","No","No"
"Audi","A6",2017,"premium unleaded (required)",333,6,"AUTOMATIC","all wheel drive",4,"Luxury,Performance","Midsize","Sedan",31,22,3105,61600,"No","No","No","Yes","No","No","Yes","No","No","No","No"
"Audi","A6",2017,"premium unleaded (required)",340,6,"AUTOMATIC","all wheel drive",4,"Luxury,Performance","Midsize","Sedan",31,22,3105,67600,"No","No","No","Yes","No","No","Yes","No","No","No","No"
"Audi","A6",2017,"premium unleaded (required)",333,6,"AUTOMATIC","all wheel drive",4,"Luxury,Performance","Midsize","Sedan",29,21,3105,58600,"No","No","No","Yes","No","No","Yes","No","No","No","No"
"Audi","A6",2017,"premium unleaded (recommended)",252,4,"AUTOMATIC","all wheel drive",4,"Luxury","Midsize","Sedan",32,22,3105,49800,"No","No","No","Yes","No","No","No","No","No","No","No"
"Audi","A6",2017,"premium unleaded (recommended)",252,4,"AUTOMATED_MANUAL","front wheel drive",4,"Luxury","Midsize","Sedan",34,24,3105,51600,"No","No","No","Yes","No","No","No","No","No","No","No"
"Audi","A6",2017,"premium unleaded (recommended)",252,4,"AUTOMATED_MANUAL","front wheel drive",4,"Luxury","Midsize","Sedan",34,24,3105,47600,"No","No","No","Yes","No","No","No","No","No","No","No"
"Audi","A7",2015,"premium unleaded (required)",310,6,"AUTOMATIC","all wheel drive",4,"Luxury,Performance","Large","Sedan",28,18,3105,65900,"No","No","No","Yes","No","No","Yes","No","No","No","No"
"Audi","A7",2015,"premium unleaded (required)",310,6,"AUTOMATIC","all wheel drive",4,"Luxury,Performance","Large","Sedan",28,18,3105,69750,"No","No","No","Yes","No","No","Yes","No","No","No","No"
"Audi","A7",2015,"diesel",240,6,"AUTOMATIC","all wheel drive",4,"Diesel,Luxury","Large","Sedan",38,24,3105,68300,"No","Yes","No","Yes","No","No","No","No","No","No","No"
"Audi","A7",2015,"diesel",240,6,"AUTOMATIC","all wheel drive",4,"Diesel,Luxury","Large","Sedan",38,24,3105,72150,"No","Yes","No","Yes","No","No","No","No","No","No","No"
"Audi","A7",2016,"diesel",240,6,"AUTOMATIC","all wheel drive",4,"Diesel,Luxury","Large","Sedan",38,25,3105,70400,"No","Yes","No","Yes","No","No","No","No","No","No","No"
"Audi","A7",2016,"premium unleaded (required)",333,6,"AUTOMATIC","all wheel drive",4,"Luxury,Performance","Large","Sedan",30,20,3105,68300,"No","No","No","Yes","No","No","Yes","No","No","No","No"
"Audi","A7",2016,"diesel",240,6,"AUTOMATIC","all wheel drive",4,"Diesel,Luxury","Large","Sedan",35,24,3105,73050,"No","Yes","No","Yes","No","No","No","No","No","No","No"
"Audi","A7",2016,"premium unleaded (required)",333,6,"AUTOMATIC","all wheel drive",4,"Luxury,Performance","Large","Sedan",30,20,3105,70950,"No","No","No","Yes","No","No","Yes","No","No","No","No"
"Audi","A7",2017,"premium unleaded (required)",333,6,"AUTOMATIC","all wheel drive",4,"Luxury,Performance","Large","Sedan",29,21,3105,68800,"No","No","No","Yes","No","No","Yes","No","No","No","No"
"Audi","A7",2017,"premium unleaded (required)",333,6,"AUTOMATIC","all wheel drive",4,"Luxury,Performance","Large","Sedan",29,21,3105,71350,"No","No","No","Yes","No","No","Yes","No","No","No","No"
"Audi","A8",2016,"diesel",240,6,"AUTOMATIC","all wheel drive",4,"Diesel,Luxury","Large","Sedan",36,24,3105,85200,"No","Yes","No","Yes","No","No","No","No","No","No","No"
"Audi","A8",2016,"premium unleaded (required)",500,12,"AUTOMATIC","all wheel drive",4,"Luxury,High-Performance","Large","Sedan",22,14,3105,137900,"No","No","No","Yes","Yes","No","No","No","No","No","No"
"Audi","A8",2016,"premium unleaded (required)",450,8,"AUTOMATIC","all wheel drive",4,"Luxury,High-Performance","Large","Sedan",29,18,3105,90500,"No","No","No","Yes","Yes","No","No","No","No","No","No"
"Audi","A8",2016,"premium unleaded (required)",333,6,"AUTOMATIC","all wheel drive",4,"Luxury,Performance","Large","Sedan",28,18,3105,81500,"No","No","No","Yes","No","No","Yes","No","No","No","No"
"Audi","A8",2017,"premium unleaded (required)",450,8,"AUTOMATIC","all wheel drive",4,"Luxury,High-Performance","Large","Sedan",29,18,3105,91500,"No","No","No","Yes","Yes","No","No","No","No","No","No"
"Audi","A8",2017,"premium unleaded (required)",333,6,"AUTOMATIC","all wheel drive",4,"Luxury,Performance","Large","Sedan",29,19,3105,82500,"No","No","No","Yes","No","No","Yes","No","No","No","No"
"GMC","Acadia Limited",2017,"regular unleaded",281,6,"AUTOMATIC","front wheel drive",4,"Crossover","Midsize","4dr SUV",22,15,549,43850,"Yes","No","No","No","No","No","No","No","No","No","No"
"GMC","Acadia Limited",2017,"regular unleaded",281,6,"AUTOMATIC","all wheel drive",4,"Crossover","Midsize","4dr SUV",22,15,549,45850,"Yes","No","No","No","No","No","No","No","No","No","No"
"GMC","Acadia",2015,"regular unleaded",281,6,"AUTOMATIC","front wheel drive",4,"Crossover","Midsize","4dr SUV",24,17,549,33975,"Yes","No","No","No","No","No","No","No","No","No","No"
"GMC","Acadia",2015,"regular unleaded",281,6,"AUTOMATIC","front wheel drive",4,"Crossover","Midsize","4dr SUV",24,17,549,40820,"Yes","No","No","No","No","No","No","No","No","No","No"
"GMC","Acadia",2015,"regular unleaded",281,6,"AUTOMATIC","all wheel drive",4,"Crossover","Midsize","4dr SUV",23,16,549,42820,"Yes","No","No","No","No","No","No","No","No","No","No"
"GMC","Acadia",2015,"regular unleaded",281,6,"AUTOMATIC","front wheel drive",4,"Crossover","Midsize","4dr SUV",24,17,549,42095,"Yes","No","No","No","No","No","No","No","No","No","No"
"GMC","Acadia",2015,"regular unleaded",281,6,"AUTOMATIC","all wheel drive",4,"Crossover","Midsize","4dr SUV",23,16,549,44095,"Yes","No","No","No","No","No","No","No","No","No","No"
"GMC","Acadia",2015,"regular unleaded",281,6,"AUTOMATIC","all wheel drive",4,"Crossover","Midsize","4dr SUV",23,16,549,38555,"Yes","No","No","No","No","No","No","No","No","No","No"
"GMC","Acadia",2015,"regular unleaded",288,6,"AUTOMATIC","front wheel drive",4,"Crossover","Midsize","4dr SUV",24,17,549,47690,"Yes","No","No","No","No","No","No","No","No","No","No"
"GMC","Acadia",2015,"regular unleaded",281,6,"AUTOMATIC","all wheel drive",4,"Crossover","Midsize","4dr SUV",23,16,549,35975,"Yes","No","No","No","No","No","No","No","No","No","No"
"GMC","Acadia",2015,"regular unleaded",288,6,"AUTOMATIC","all wheel drive",4,"Crossover","Midsize","4dr SUV",23,16,549,49690,"Yes","No","No","No","No","No","No","No","No","No","No"
"GMC","Acadia",2015,"regular unleaded",281,6,"AUTOMATIC","front wheel drive",4,"Crossover","Midsize","4dr SUV",24,17,549,36555,"Yes","No","No","No","No","No","No","No","No","No","No"
"GMC","Acadia",2016,"regular unleaded",281,6,"AUTOMATIC","front wheel drive",4,"Crossover","Midsize","4dr SUV",22,15,549,36755,"Yes","No","No","No","No","No","No","No","No","No","No"
"GMC","Acadia",2016,"regular unleaded",281,6,"AUTOMATIC","all wheel drive",4,"Crossover","Midsize","4dr SUV",22,15,549,44295,"Yes","No","No","No","No","No","No","No","No","No","No"
"GMC","Acadia",2016,"regular unleaded",281,6,"AUTOMATIC","front wheel drive",4,"Crossover","Midsize","4dr SUV",22,15,549,42295,"Yes","No","No","No","No","No","No","No","No","No","No"
"GMC","Acadia",2016,"regular unleaded",281,6,"AUTOMATIC","front wheel drive",4,"Crossover","Midsize","4dr SUV",22,15,549,30975,"Yes","No","No","No","No","No","No","No","No","No","No"
"GMC","Acadia",2016,"regular unleaded",281,6,"AUTOMATIC","all wheel drive",4,"Crossover","Midsize","4dr SUV",22,15,549,36175,"Yes","No","No","No","No","No","No","No","No","No","No"
"GMC","Acadia",2016,"regular unleaded",288,6,"AUTOMATIC","all wheel drive",4,"Crossover","Midsize","4dr SUV",22,15,549,49890,"Yes","No","No","No","No","No","No","No","No","No","No"
"GMC","Acadia",2016,"regular unleaded",281,6,"AUTOMATIC","front wheel drive",4,"Crossover","Midsize","4dr SUV",22,15,549,41020,"Yes","No","No","No","No","No","No","No","No","No","No"
"GMC","Acadia",2016,"regular unleaded",281,6,"AUTOMATIC","front wheel drive",4,"Crossover","Midsize","4dr SUV",22,15,549,34175,"Yes","No","No","No","No","No","No","No","No","No","No"
"GMC","Acadia",2016,"regular unleaded",288,6,"AUTOMATIC","front wheel drive",4,"Crossover","Midsize","4dr SUV",22,15,549,47890,"Yes","No","No","No","No","No","No","No","No","No","No"
"GMC","Acadia",2016,"regular unleaded",281,6,"AUTOMATIC","all wheel drive",4,"Crossover","Midsize","4dr SUV",22,15,549,38755,"Yes","No","No","No","No","No","No","No","No","No","No"
"GMC","Acadia",2016,"regular unleaded",281,6,"AUTOMATIC","all wheel drive",4,"Crossover","Midsize","4dr SUV",22,15,549,43020,"Yes","No","No","No","No","No","No","No","No","No","No"
"GMC","Acadia",2017,"regular unleaded",194,4,"AUTOMATIC","front wheel drive",4,"Crossover","Midsize","4dr SUV",26,21,549,38350,"Yes","No","No","No","No","No","No","No","No","No","No"
"GMC","Acadia",2017,"regular unleaded",310,6,"AUTOMATIC","all wheel drive",4,"Crossover","Midsize","4dr SUV",25,18,549,43750,"Yes","No","No","No","No","No","No","No","No","No","No"
"GMC","Acadia",2017,"regular unleaded",194,4,"AUTOMATIC","front wheel drive",4,"Crossover","Midsize","4dr SUV",26,21,549,35070,"Yes","No","No","No","No","No","No","No","No","No","No"
"GMC","Acadia",2017,"regular unleaded",194,4,"AUTOMATIC","front wheel drive",4,"Crossover","Midsize","4dr SUV",26,21,549,32450,"Yes","No","No","No","No","No","No","No","No","No","No"
"GMC","Acadia",2017,"regular unleaded",194,4,"AUTOMATIC","all wheel drive",4,"Crossover","Midsize","4dr SUV",25,21,549,37070,"Yes","No","No","No","No","No","No","No","No","No","No"
"GMC","Acadia",2017,"regular unleaded",310,6,"AUTOMATIC","all wheel drive",4,"Crossover","Midsize","4dr SUV",25,18,549,41450,"Yes","No","No","No","No","No","No","No","No","No","No"
"GMC","Acadia",2017,"regular unleaded",194,4,"AUTOMATIC","all wheel drive",4,"Crossover","Midsize","4dr SUV",25,21,549,34450,"Yes","No","No","No","No","No","No","No","No","No","No"
"GMC","Acadia",2017,"regular unleaded",194,4,"AUTOMATIC","front wheel drive",4,"Crossover","Midsize","4dr SUV",26,21,549,29070,"Yes","No","No","No","No","No","No","No","No","No","No"
"GMC","Acadia",2017,"regular unleaded",310,6,"AUTOMATIC","front wheel drive",4,"Crossover","Midsize","4dr SUV",25,18,549,44920,"Yes","No","No","No","No","No","No","No","No","No","No"
"GMC","Acadia",2017,"regular unleaded",310,6,"AUTOMATIC","all wheel drive",4,"Crossover","Midsize","4dr SUV",25,18,549,46920,"Yes","No","No","No","No","No","No","No","No","No","No"
"GMC","Acadia",2017,"regular unleaded",310,6,"AUTOMATIC","front wheel drive",4,"Crossover","Midsize","4dr SUV",25,18,549,41750,"Yes","No","No","No","No","No","No","No","No","No","No"
"Hyundai","Accent",2014,"regular unleaded",138,4,"AUTOMATIC","front wheel drive",4,"Hatchback","Compact","4dr Hatchback",37,27,1439,17395,"No","No","No","No","No","No","No","No","Yes","No","No"
"Hyundai","Accent",2014,"regular unleaded",138,4,"MANUAL","front wheel drive",4,"Hatchback","Compact","4dr Hatchback",38,27,1439,14895,"No","No","No","No","No","No","No","No","Yes","No","No"
"Hyundai","Accent",2014,"regular unleaded",138,4,"AUTOMATIC","front wheel drive",4,"N/A","Compact","Sedan",37,27,1439,15645,"No","No","No","No","No","No","No","No","No","No","Yes"
"Hyundai","Accent",2014,"regular unleaded",138,4,"AUTOMATIC","front wheel drive",4,"Hatchback","Compact","4dr Hatchback",37,27,1439,16095,"No","No","No","No","No","No","No","No","Yes","No","No"
"Hyundai","Accent",2014,"regular unleaded",138,4,"MANUAL","front wheel drive",4,"N/A","Compact","Sedan",38,27,1439,14645,"No","No","No","No","No","No","No","No","No","No","Yes"
"Hyundai","Accent",2014,"regular unleaded",138,4,"MANUAL","front wheel drive",4,"Hatchback","Compact","4dr Hatchback",38,27,1439,16395,"No","No","No","No","No","No","No","No","Yes","No","No"
"Hyundai","Accent",2015,"regular unleaded",137,4,"MANUAL","front wheel drive",4,"N/A","Compact","Sedan",38,27,1439,14745,"No","No","No","No","No","No","No","No","No","No","Yes"
"Hyundai","Accent",2015,"regular unleaded",137,4,"MANUAL","front wheel drive",4,"Hatchback","Compact","4dr Hatchback",38,27,1439,14995,"No","No","No","No","No","No","No","No","Yes","No","No"
"Hyundai","Accent",2015,"regular unleaded",137,4,"AUTOMATIC","front wheel drive",4,"N/A","Compact","Sedan",37,26,1439,15745,"No","No","No","No","No","No","No","No","No","No","Yes"
"Hyundai","Accent",2015,"regular unleaded",137,4,"AUTOMATIC","front wheel drive",4,"Hatchback","Compact","4dr Hatchback",37,26,1439,17495,"No","No","No","No","No","No","No","No","Yes","No","No"
"Hyundai","Accent",2015,"regular unleaded",137,4,"MANUAL","front wheel drive",4,"Hatchback","Compact","4dr Hatchback",38,27,1439,16495,"No","No","No","No","No","No","No","No","Yes","No","No"
"Hyundai","Accent",2015,"regular unleaded",137,4,"AUTOMATIC","front wheel drive",4,"Hatchback","Compact","4dr Hatchback",37,26,1439,16195,"No","No","No","No","No","No","No","No","Yes","No","No"
"Hyundai","Accent",2016,"regular unleaded",137,4,"AUTOMATIC","front wheel drive",4,"N/A","Compact","Sedan",37,26,1439,15745,"No","No","No","No","No","No","No","No","No","No","Yes"
"Hyundai","Accent",2016,"regular unleaded",137,4,"AUTOMATIC","front wheel drive",4,"Hatchback","Compact","4dr Hatchback",37,26,1439,17495,"No","No","No","No","No","No","No","No","Yes","No","No"
"Hyundai","Accent",2016,"regular unleaded",137,4,"AUTOMATIC","front wheel drive",4,"Hatchback","Compact","4dr Hatchback",37,26,1439,16195,"No","No","No","No","No","No","No","No","Yes","No","No"
"Hyundai","Accent",2016,"regular unleaded",137,4,"MANUAL","front wheel drive",4,"Hatchback","Compact","4dr Hatchback",38,27,1439,16495,"No","No","No","No","No","No","No","No","Yes","No","No"
"Hyundai","Accent",2016,"regular unleaded",137,4,"MANUAL","front wheel drive",4,"N/A","Compact","Sedan",38,27,1439,14745,"No","No","No","No","No","No","No","No","No","No","Yes"
"Hyundai","Accent",2016,"regular unleaded",137,4,"MANUAL","front wheel drive",4,"Hatchback","Compact","4dr Hatchback",38,27,1439,14995,"No","No","No","No","No","No","No","No","Yes","No","No"
"Plymouth","Acclaim",1993,"regular unleaded",100,4,"MANUAL","front wheel drive",4,"N/A","Compact","Sedan",29,22,535,2000,"No","No","No","No","No","No","No","No","No","No","Yes"
"Plymouth","Acclaim",1994,"regular unleaded",106,4,"AUTOMATIC","front wheel drive",4,"N/A","Compact","Sedan",25,19,535,2000,"No","No","No","No","No","No","No","No","No","No","Yes"
"Plymouth","Acclaim",1995,"regular unleaded",100,4,"AUTOMATIC","front wheel drive",4,"N/A","Compact","Sedan",26,19,535,2000,"No","No","No","No","No","No","No","No","No","No","Yes"
"Honda","Accord Crosstour",2010,"regular unleaded",271,6,"AUTOMATIC","all wheel drive",4,"Crossover,Hatchback","Midsize","4dr Hatchback",25,17,2202,34020,"Yes","No","No","No","No","No","No","No","Yes","No","No"
"Honda","Accord Crosstour",2010,"regular unleaded",271,6,"AUTOMATIC","all wheel drive",4,"Crossover,Hatchback","Midsize","4dr Hatchback",25,17,2202,36220,"Yes","No","No","No","No","No","No","No","Yes","No","No"
"Honda","Accord Crosstour",2010,"regular unleaded",271,6,"AUTOMATIC","front wheel drive",4,"Crossover,Hatchback","Midsize","4dr Hatchback",27,18,2202,29670,"Yes","No","No","No","No","No","No","No","Yes","No","No"
"Honda","Accord Crosstour",2010,"regular unleaded",271,6,"AUTOMATIC","front wheel drive",4,"Crossover,Hatchback","Midsize","4dr Hatchback",27,18,2202,34770,"Yes","No","No","No","No","No","No","No","Yes","No","No"
"Honda","Accord Crosstour",2010,"regular unleaded",271,6,"AUTOMATIC","front wheel drive",4,"Crossover,Hatchback","Midsize","4dr Hatchback",27,18,2202,32570,"Yes","No","No","No","No","No","No","No","Yes","No","No"
"Honda","Accord Crosstour",2011,"regular unleaded",271,6,"AUTOMATIC","front wheel drive",4,"Crossover,Hatchback","Midsize","4dr Hatchback",27,18,2202,29990,"Yes","No","No","No","No","No","No","No","Yes","No","No"
"Honda","Accord Crosstour",2011,"regular unleaded",271,6,"AUTOMATIC","front wheel drive",4,"Crossover,Hatchback","Midsize","4dr Hatchback",27,18,2202,32890,"Yes","No","No","No","No","No","No","No","Yes","No","No"
